Time (UT), 	 6-12 keV, 	 12-25 keV, 	 25-50 keV, 	 50-100 keV, 	 Attenuator State, 	 Eclipse State 
2014-04-18T13:09:56.000,	1072.0,	368.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:10:00.000,	1200.0,	384.0,	14.0,	16.0,	1.0,	0.0
2014-04-18T13:10:04.000,	1200.0,	384.0,	13.0,	15.0,	1.0,	0.0
2014-04-18T13:10:08.000,	1200.0,	368.0,	13.0,	15.0,	1.0,	0.0
2014-04-18T13:10:12.000,	1136.0,	368.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:10:16.000,	1200.0,	384.0,	13.0,	16.0,	1.0,	0.0
2014-04-18T13:10:20.000,	1264.0,	384.0,	13.0,	14.0,	1.0,	0.0
2014-04-18T13:10:24.000,	1136.0,	368.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:10:28.000,	1200.0,	368.0,	13.0,	16.0,	1.0,	0.0
2014-04-18T13:10:32.000,	1072.0,	352.0,	11.0,	14.0,	1.0,	0.0
2014-04-18T13:10:36.000,	1136.0,	352.0,	14.0,	15.0,	1.0,	0.0
2014-04-18T13:10:40.000,	1136.0,	352.0,	13.0,	16.0,	1.0,	0.0
2014-04-18T13:10:44.000,	1072.0,	336.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:10:48.000,	1136.0,	336.0,	11.0,	15.0,	1.0,	0.0
2014-04-18T13:10:52.000,	1072.0,	336.0,	12.0,	13.0,	1.0,	0.0
2014-04-18T13:10:56.000,	1136.0,	336.0,	13.0,	15.0,	1.0,	0.0
2014-04-18T13:11:00.000,	1072.0,	320.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:11:04.000,	1008.0,	304.0,	12.0,	14.0,	1.0,	0.0
2014-04-18T13:11:08.000,	1008.0,	320.0,	12.0,	15.0,	1.0,	0.0
2014-04-18T13:11:12.000,	1072.0,	320.0,	12.0,	16.0,	1.0,	0.0
2014-04-18T13:11:16.000,	976.0,	288.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:11:20.000,	1008.0,	304.0,	11.0,	16.0,	1.0,	0.0
2014-04-18T13:11:24.000,	1072.0,	304.0,	10.0,	13.0,	1.0,	0.0
2014-04-18T13:11:28.000,	1072.0,	320.0,	11.0,	14.0,	1.0,	0.0
2014-04-18T13:11:32.000,	1008.0,	288.0,	11.0,	15.0,	1.0,	0.0
2014-04-18T13:11:36.000,	944.0,	288.0,	11.0,	15.0,	1.0,	0.0
2014-04-18T13:11:40.000,	944.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:11:44.000,	1072.0,	304.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:11:48.000,	976.0,	288.0,	11.0,	14.0,	1.0,	0.0
2014-04-18T13:11:52.000,	976.0,	288.0,	10.0,	16.0,	1.0,	0.0
2014-04-18T13:11:56.000,	944.0,	272.0,	11.0,	16.0,	1.0,	0.0
2014-04-18T13:12:00.000,	1008.0,	288.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:04.000,	1072.0,	288.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:12:08.000,	912.0,	272.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:12:12.000,	976.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:16.000,	1008.0,	288.0,	10.0,	13.0,	1.0,	0.0
2014-04-18T13:12:20.000,	944.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:24.000,	944.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:28.000,	1008.0,	288.0,	11.0,	14.0,	1.0,	0.0
2014-04-18T13:12:32.000,	976.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:36.000,	976.0,	272.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:40.000,	944.0,	272.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:12:44.000,	944.0,	256.0,	9.0,	12.0,	1.0,	0.0
2014-04-18T13:12:48.000,	848.0,	240.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:12:52.000,	944.0,	256.0,	9.0,	15.0,	1.0,	0.0
2014-04-18T13:12:56.000,	848.0,	232.0,	11.0,	14.0,	1.0,	0.0
2014-04-18T13:13:00.000,	944.0,	256.0,	11.0,	15.0,	1.0,	0.0
2014-04-18T13:13:04.000,	880.0,	240.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:13:08.000,	880.0,	240.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:13:12.000,	912.0,	240.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:13:16.000,	880.0,	240.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:13:20.000,	912.0,	232.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:13:24.000,	848.0,	232.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:13:28.000,	816.0,	224.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:13:32.000,	784.0,	208.0,	9.0,	15.0,	1.0,	0.0
2014-04-18T13:13:36.000,	848.0,	232.0,	10.0,	16.0,	1.0,	0.0
2014-04-18T13:13:40.000,	784.0,	208.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:13:44.000,	848.0,	224.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:13:48.000,	848.0,	224.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:13:52.000,	848.0,	224.0,	10.0,	15.0,	1.0,	0.0
2014-04-18T13:13:56.000,	784.0,	208.0,	9.0,	15.0,	1.0,	0.0
2014-04-18T13:14:00.000,	816.0,	216.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:14:04.000,	816.0,	208.0,	10.0,	14.0,	1.0,	0.0
2014-04-18T13:14:08.000,	784.0,	208.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:14:12.000,	784.0,	208.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:14:16.000,	784.0,	208.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:14:20.000,	720.0,	192.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:14:24.000,	752.0,	192.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:14:28.000,	720.0,	184.0,	9.0,	12.0,	1.0,	0.0
2014-04-18T13:14:32.000,	720.0,	184.0,	8.0,	13.0,	1.0,	0.0
2014-04-18T13:14:36.000,	688.0,	184.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:14:40.000,	752.0,	184.0,	10.0,	12.0,	1.0,	0.0
2014-04-18T13:14:44.000,	720.0,	176.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:14:48.000,	656.0,	168.0,	10.0,	15.0,	1.0,	0.0
2014-04-18T13:14:52.000,	752.0,	184.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:14:56.000,	720.0,	176.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:15:00.000,	688.0,	160.0,	8.0,	13.0,	1.0,	0.0
2014-04-18T13:15:04.000,	688.0,	176.0,	8.0,	15.0,	1.0,	0.0
2014-04-18T13:15:08.000,	624.0,	152.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:15:12.000,	656.0,	160.0,	9.0,	12.0,	1.0,	0.0
2014-04-18T13:15:16.000,	656.0,	152.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:15:20.000,	688.0,	160.0,	9.0,	14.0,	1.0,	0.0
2014-04-18T13:15:24.000,	688.0,	168.0,	9.0,	13.0,	1.0,	0.0
2014-04-18T13:15:28.000,	656.0,	152.0,	8.0,	14.0,	1.0,	0.0
2014-04-18T13:15:32.000,	656.0,	152.0,	10.0,	13.0,	1.0,	0.0
2014-04-18T13:15:36.000,	624.0,	151.92,	9.61,	13.2,	1.0,	0.0
2014-04-18T13:15:40.000,	624.0,	146.51,	11.0,	13.0,	1.0,	0.0
2014-04-18T13:15:44.000,	92.0,	141.09,	11.99,	13.0,	1.0,	0.0
2014-04-18T13:15:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:15:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:15:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:16:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:17:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:18:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:19:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:20:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:21:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:22:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:23:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:24:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:25:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:26:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:27:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:28:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:28.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:32.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:36.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:40.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:44.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:48.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:52.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:29:56.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:00.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:04.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:08.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:12.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:16.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:20.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
2014-04-18T13:30:24.000,	0.0,	0.0,	0.0,	0.0,	1.0,	0.0
