      66.4831      71
      67.2086      75
      67.9412      83
      67.2681      52
      66.5282      49
      65.7951      47
      65.0692      46
      64.3506      52
      63.6396      46
      62.9365      45
      62.2415      45
      61.5549      46
      60.8769      48
      60.2080      47
      59.5483      44
      58.8982      42
      58.2580      42
      57.6281      42
      57.0088      45
      56.4004      46
      55.8032      42
      55.2178      41
      54.6443      40
      54.0833      40
      53.5350      44
      53.0000      43
      52.4786      42
      51.9711      42
      51.4781      40
      51.0000      38
      50.5371      44
      50.0899      40
      49.6588      40
      49.2443      40
      48.8467      40
      48.4665      40
      48.1041      40
      47.7598      40
      47.4342      41
      47.1275      45
      46.8402      43
      46.5725      47
      46.3249      47
      46.0977      48
      45.8912      47
      45.7056      48
      45.5412      47
      45.3982      45
      45.2769      52
      45.1774      51
      45.0999      50
      45.0444      54
      45.0111      55
      45.0000      50
      45.0111      45
      45.0444      52
      45.0999      57
      45.1774      59
      45.2769      56
      45.3982      53
      45.5412      53
      45.7056      59
      45.8912      58
      46.0977      57
      46.3249      54
      46.5725      51
      46.8402      50
      47.1275      53
      47.4342      59
      47.7598      60
      48.1041      65
      48.4665      66
      48.8467      64
      49.2443      63
      49.6588      63
      50.0899      64
      50.5371      61
      51.0000      62
      51.4781      63
      51.9711      64
      52.4786      68
      53.0000      66
      53.5350      60
      54.0833      63
      54.6443      65
      55.2178      65
      55.8032      62
      56.4004      74
      57.0088      76
      57.6281      76
      58.2580      77
      58.8982      75
      59.5483      66
      60.2080      67
      60.8769      70
      61.5549      70
      62.2415      70
      62.9365      70
      63.6396      69
      64.3506      66
      65.0692      67
      65.7951      70
      66.5282      74
      67.2681      80
      66.6033      49
      65.8559      50
      65.1153      52
      64.3817      50
      63.6553      53
      62.9365      47
      62.2254      48
      61.5224      46
      60.8276      47
      60.1415      48
      59.4643      46
      58.7963      41
      58.1378      41
      57.4891      42
      56.8507      42
      56.2228      44
      55.6058      41
      55.0000      41
      54.4059      41
      53.8238      40
      53.2541      40
      52.6973      44
      52.1536      44
      51.6236      42
      51.1077      42
      50.6063      40
      50.1199      39
      49.6488      38
      49.1935      39
      48.7545      39
      48.3322      39
      47.9270      39
      47.5395      40
      47.1699      40
      46.8188      40
      46.4866      41
      46.1736      45
      45.8803      48
      45.6070      48
      45.3542      52
      45.1221      54
      44.9110      52
      44.7214      51
      44.5533      49
      44.4072      46
      44.2832      53
      44.1814      52
      44.1022      51
      44.0454      53
      44.0114      54
      44.0000      51
      44.0114      46
      44.0454      51
      44.1022      58
      44.1814      59
      44.2832      55
      44.4072      53
      44.5533      53
      44.7214      59
      44.9110      58
      45.1221      57
      45.3542      54
      45.6070      52
      45.8803      50
      46.1736      57
      46.4866      60
      46.8188      60
      47.1699      69
      47.5395      71
      47.9270      67
      48.3322      64
      48.7545      62
      49.1935      63
      49.6488      61
      50.1199      61
      50.6063      68
      51.1077      66
      51.6236      69
      52.1536      63
      52.6973      60
      53.2541      63
      53.8238      72
      54.4059      67
      55.0000      63
      55.6058      72
      56.2228      76
      56.8507      77
      57.4891      79
      58.1378      72
      58.7963      67
      59.4643      69
      60.1415      73
      60.8276      71
      61.5224      71
      62.2254      71
      62.9365      69
      63.6553      66
      64.3817      75
      65.1153      72
      65.8559      78
      66.6033      76
      65.9469      49
      65.1920      50
      64.4438      52
      63.7024      49
      62.9682      49
      62.2415      46
      61.5224      47
      60.8112      47
      60.1082      47
      59.4138      45
      58.7282      43
      58.0517      39
      57.3847      40
      56.7274      43
      56.0803      45
      55.4437      44
      54.8179      41
      54.2033      41
      53.6004      43
      53.0094      43
      52.4309      41
      51.8652      43
      51.3128      44
      50.7740      41
      50.2494      41
      49.7393      39
      49.2443      37
      48.7647      37
      48.3011      37
      47.8539      38
      47.4236      38
      47.0106      39
      46.6154      40
      46.2385      40
      45.8803      41
      45.5412      44
      45.2217      58
      44.9222      57
      44.6430      55
      44.3847      55
      44.1475      55
      43.9318      55
      43.7379      53
      43.5660      50
      43.4166      47
      43.2897      54
      43.1856      53
      43.1045      53
      43.0465      53
      43.0116      54
      43.0000      53
      43.0116      53
      43.0465      56
      43.1045      58
      43.1856      57
      43.2897      55
      43.4166      53
      43.5660      53
      43.7379      57
      43.9318      57
      44.1475      57
      44.3847      55
      44.6430      54
      44.9222      54
      45.2217      61
      45.5412      62
      45.8803      63
      46.2385      67
      46.6154      71
      47.0106      68
      47.4236      63
      47.8539      61
      48.3011      62
      48.7647      61
      49.2443      61
      49.7393      69
      50.2494      69
      50.7740      71
      51.3128      64
      51.8652      61
      52.4309      64
      53.0094      75
      53.6004      68
      54.2033      65
      54.8179      70
      55.4437      76
      56.0803      79
      56.7274      83
      57.3847      75
      58.0517      69
      58.7282      70
      59.4138      72
      60.1082      70
      60.8112      70
      61.5224      70
      62.2415      69
      62.9682      66
      63.7024      78
      64.4438      75
      65.1920      78
      65.9469      74
      65.2993      49
      64.5368      50
      63.7809      50
      63.0317      47
      62.2896      45
      61.5549      45
      60.8276      46
      60.1082      47
      59.3970      47
      58.6941      45
      58.0000      43
      57.3149      40
      56.6392      45
      55.9732      44
      55.3173      45
      54.6717      44
      54.0370      42
      53.4135      42
      52.8015      43
      52.2015      48
      51.6140      43
      51.0392      41
      50.4777      43
      49.9300      40
      49.3964      41
      48.8774      39
      48.3735      37
      47.8853      37
      47.4131      37
      46.9574      37
      46.5188      39
      46.0977      39
      45.6946      42
      45.3100      41
      44.9444      42
      44.5982      54
      44.2719      61
      43.9659      59
      43.6807      65
      43.4166      56
      43.1741      54
      42.9535      55
      42.7551      54
      42.5793      52
      42.4264      49
      42.2966      55
      42.1900      54
      42.1070      53
      42.0476      53
      42.0119      54
      42.0000      54
      42.0119      54
      42.0476      55
      42.1070      54
      42.1900      54
      42.2966      54
      42.4264      53
      42.5793      53
      42.7551      55
      42.9535      57
      43.1741      57
      43.4166      57
      43.6807      62
      43.9659      58
      44.2719      60
      44.5982      62
      44.9444      63
      45.3100      64
      45.6946      64
      46.0977      65
      46.5188      63
      46.9574      62
      47.4131      62
      47.8853      61
      48.3735      61
      48.8774      67
      49.3964      69
      49.9300      71
      50.4777      66
      51.0392      62
      51.6140      66
      52.2015      72
      52.8015      68
      53.4135      66
      54.0370      69
      54.6717      79
      55.3173      84
      55.9732      87
      56.6392      78
      57.3149      71
      58.0000      70
      58.6941      72
      59.3970      70
      60.1082      70
      60.8276      71
      61.5549      70
      62.2896      68
      63.0317      76
      63.7809      78
      64.5368      78
      65.2993      75
      64.6607      48
      63.8905      49
      63.1269      47
      62.3699      47
      61.6198      45
      60.8769      45
      60.1415      46
      59.4138      45
      58.6941      46
      57.9828      45
      57.2800      46
      56.5862      47
      55.9017      46
      55.2268      45
      54.5619      45
      53.9073      44
      53.2635      43
      52.6308      42
      52.0096      41
      51.4004      46
      50.8035      45
      50.2195      40
      49.6488      41
      49.0918      40
      48.5489      39
      48.0208      38
      47.5079      37
      47.0106      37
      46.5296      37
      46.0652      37
      45.6180      40
      45.1885      42
      44.7772      43
      44.3847      43
      44.0114      43
      43.6578      56
      43.3244      65
      43.0116      67
      42.7200      66
      42.4500      48
      42.2019      47
      41.9762      51
      41.7732      50
      41.5933      51
      41.4367      50
      41.3038      53
      41.1947      52
      41.1096      52
      41.0488      53
      41.0122      53
      41.0000      52
      41.0122      49
      41.0488      54
      41.1096      54
      41.1947      54
      41.3038      55
      41.4367      54
      41.5933      53
      41.7732      55
      41.9762      56
      42.2019      57
      42.4500      59
      42.7200      64
      43.0116      61
      43.3244      60
      43.6578      61
      44.0114      62
      44.3847      63
      44.7772      63
      45.1885      62
      45.6180      64
      46.0652      63
      46.5296      62
      47.0106      62
      47.5079      65
      48.0208      67
      48.5489      68
      49.0918      70
      49.6488      67
      50.2195      65
      50.8035      66
      51.4004      70
      52.0096      67
      52.6308      76
      53.2635      79
      53.9073      80
      54.5619      83
      55.2268      87
      55.9017      81
      56.5862      72
      57.2800      71
      57.9828      73
      58.6941      71
      59.4138      69
      60.1415      73
      60.8769      72
      61.6198      75
      62.3699      76
      63.1269      78
      63.8905      78
      64.6607      79
      64.0312      46
      63.2535      47
      62.4820      46
      61.7171      45
      60.9590      45
      60.2080      45
      59.4643      45
      58.7282      45
      58.0000      45
      57.2800      46
      56.5685      46
      55.8659      48
      55.1725      47
      54.4885      46
      53.8145      44
      53.1507      44
      52.4976      43
      51.8556      43
      51.2250      38
      50.6063      43
      50.0000      44
      49.4065      42
      48.8262      42
      48.2597      41
      47.7074      39
      47.1699      38
      46.6476      37
      46.1411      37
      45.6508      37
      45.1774      37
      44.7214      39
      44.2832      41
      43.8634      42
      43.4626      43
      43.0813      46
      42.7200      54
      42.3792      81
      42.0595      73
      41.7612      50
      41.4849      43
      41.2311      45
      41.0000      47
      40.7922      48
      40.6079      50
      40.4475      50
      40.3113      51
      40.1995      51
      40.1123      51
      40.0500      50
      40.0125      47
      40.0000      45
      40.0125      46
      40.0500      54
      40.1123      54
      40.1995      53
      40.3113      51
      40.4475      53
      40.6079      55
      40.7922      56
      41.0000      56
      41.2311      57
      41.4849      57
      41.7612      56
      42.0595      58
      42.3792      58
      42.7200      60
      43.0813      62
      43.4626      62
      43.8634      58
      44.2832      59
      44.7214      64
      45.1774      64
      45.6508      63
      46.1411      62
      46.6476      66
      47.1699      66
      47.7074      67
      48.2597      68
      48.8262      67
      49.4065      75
      50.0000      70
      50.6063      70
      51.2250      68
      51.8556      75
      52.4976      78
      53.1507      79
      53.8145      79
      54.4885      79
      55.1725      80
      55.8659      76
      56.5685      77
      57.2800      75
      58.0000      72
      58.7282      70
      59.4643      77
      60.2080      74
      60.9590      78
      61.7171      77
      62.4820      77
      63.2535      78
      64.0312      83
      63.4114      44
      62.6259      44
      61.8466      44
      61.0737      44
      60.3075      45
      59.5483      45
      58.7963      45
      58.0517      45
      57.3149      48
      56.5862      48
      55.8659      47
      55.1543      49
      54.4518      48
      53.7587      46
      53.0754      43
      52.4023      43
      51.7397      43
      51.0882      42
      50.4480      39
      49.8197      41
      49.2037      43
      48.6004      43
      48.0104      44
      47.4342      41
      46.8722      39
      46.3249      38
      45.7930      37
      45.2769      37
      44.7772      38
      44.2945      38
      43.8292      38
      43.3820      38
      42.9535      39
      42.5441      41
      42.1545      44
      41.7852      49
      41.4367      69
      41.1096      72
      40.8044      46
      40.5216      42
      40.2616      43
      40.0250      45
      39.8121      47
      39.6232      49
      39.4588      50
      39.3192      50
      39.2046      51
      39.1152      51
      39.0512      50
      39.0128      47
      39.0000      43
      39.0128      44
      39.0512      52
      39.1152      53
      39.2046      53
      39.3192      49
      39.4588      52
      39.6232      56
      39.8121      56
      40.0250      57
      40.2616      56
      40.5216      56
      40.8044      54
      41.1096      56
      41.4367      56
      41.7852      59
      42.1545      60
      42.5441      61
      42.9535      59
      43.3820      58
      43.8292      62
      44.2945      64
      44.7772      64
      45.2769      66
      45.7930      67
      46.3249      66
      46.8722      64
      47.4342      67
      48.0104      68
      48.6004      73
      49.2037      72
      49.8197      71
      50.4480      69
      51.0882      74
      51.7397      77
      52.4023      78
      53.0754      78
      53.7587      76
      54.4518      78
      55.1543      80
      55.8659      79
      56.5862      75
      57.3149      73
      58.0517      71
      58.7963      80
      59.5483      84
      60.3075      81
      61.0737      79
      61.8466      83
      62.6259      80
      63.4114      85
      62.8013      43
      62.0081      40
      61.2209      42
      60.4401      49
      59.6657      46
      58.8982      45
      58.1378      45
      57.3847      46
      56.6392      49
      55.9017      49
      55.1725      48
      54.4518      49
      53.7401      47
      53.0377      46
      52.3450      43
      51.6624      43
      50.9902      43
      50.3289      42
      49.6790      40
      49.0408      41
      48.4149      42
      47.8017      42
      47.2017      45
      46.6154      42
      46.0435      40
      45.4863      39
      44.9444      38
      44.4185      38
      43.9090      38
      43.4166      38
      42.9418      38
      42.4853      38
      42.0476      38
      41.6293      38
      41.2311      38
      40.8534      45
      40.4969      50
      40.1622      53
      39.8497      45
      39.5601      42
      39.2938      43
      39.0512      45
      38.8330      46
      38.6394      48
      38.4708      50
      38.3275      51
      38.2099      51
      38.1182      51
      38.0526      50
      38.0132      48
      38.0000      44
      38.0132      43
      38.0526      52
      38.1182      53
      38.2099      52
      38.3275      50
      38.4708      51
      38.6394      55
      38.8330      56
      39.0512      56
      39.2938      55
      39.5601      53
      39.8497      53
      40.1622      54
      40.4969      54
      40.8534      57
      41.2311      59
      41.6293      61
      42.0476      61
      42.4853      59
      42.9418      62
      43.4166      64
      43.9090      64
      44.4185      66
      44.9444      65
      45.4863      59
      46.0435      62
      46.6154      66
      47.2017      68
      47.8017      71
      48.4149      72
      49.0408      73
      49.6790      74
      50.3289      74
      50.9902      75
      51.6624      77
      52.3450      77
      53.0377      75
      53.7401      76
      54.4518      80
      55.1725      79
      55.9017      76
      56.6392      74
      57.3847      76
      58.1378      87
      58.8982      86
      59.6657      83
      60.4401      81
      61.2209      87
      62.0081      88
      62.8013      86
      62.2013      40
      61.4003      40
      60.6053      45
      59.8164      50
      59.0339      46
      58.2580      45
      57.4891      45
      56.7274      49
      55.9732      49
      55.2268      50
      54.4885      47
      53.7587      47
      53.0377      47
      52.3259      46
      51.6236      44
      50.9313      45
      50.2494      44
      49.5782      43
      48.9183      41
      48.2701      43
      47.6340      42
      47.0106      40
      46.4004      44
      45.8039      42
      45.2217      41
      44.6542      38
      44.1022      38
      43.5660      38
      43.0465      37
      42.5441      37
      42.0595      38
      41.5933      38
      41.1461      38
      40.7185      38
      40.3113      38
      39.9249      42
      39.5601      47
      39.2173      46
      38.8973      45
      38.6005      41
      38.3275      42
      38.0789      44
      37.8550      48
      37.6563      49
      37.4833      50
      37.3363      50
      37.2156      50
      37.1214      50
      37.0540      50
      37.0135      50
      37.0000      47
      37.0135      51
      37.0540      53
      37.1214      53
      37.2156      52
      37.3363      50
      37.4833      51
      37.6563      54
      37.8550      56
      38.0789      56
      38.3275      55
      38.6005      53
      38.8973      51
      39.2173      53
      39.5601      53
      39.9249      55
      40.3113      58
      40.7185      60
      41.1461      61
      41.5933      60
      42.0595      61
      42.5441      63
      43.0465      64
      43.5660      65
      44.1022      65
      44.6542      61
      45.2217      66
      45.8039      66
      46.4004      67
      47.0106      67
      47.6340      72
      48.2701      79
      48.9183      76
      49.5782      73
      50.2494      73
      50.9313      75
      51.6236      76
      52.3259      74
      53.0377      75
      53.7587      81
      54.4885      80
      55.2268      79
      55.9732      76
      56.7274      84
      57.4891      88
      58.2580      87
      59.0339      87
      59.8164      84
      60.6053      86
      61.4003      89
      62.2013      78
      61.6117      41
      60.8030      41
      60.0000      44
      59.2030      45
      58.4123      45
      57.6281      45
      56.8507      46
      56.0803      49
      55.3173      49
      54.5619      49
      53.8145      47
      53.0754      46
      52.3450      46
      51.6236      46
      50.9117      48
      50.2096      47
      49.5177      46
      48.8365      44
      48.1664      44
      47.5079      44
      46.8615      42
      46.2277      38
      45.6070      44
      45.0000      42
      44.4072      39
      43.8292      38
      43.2666      38
      42.7200      38
      42.1900      37
      41.6773      37
      41.1825      38
      40.7063      38
      40.2492      38
      39.8121      38
      39.3954      38
      39.0000      41
      38.6264      44
      38.2753      43
      37.9473      44
      37.6431      41
      37.3631      42
      37.1080      44
      36.8782      50
      36.6742      50
      36.4966      48
      36.3456      49
      36.2215      50
      36.1248      49
      36.0555      49
      36.0139      52
      36.0000      51
      36.0139      54
      36.0555      54
      36.1248      53
      36.2215      53
      36.3456      52
      36.4966      51
      36.6742      53
      36.8782      51
      37.1080      54
      37.3631      55
      37.6431      53
      37.9473      51
      38.2753      52
      38.6264      53
      39.0000      55
      39.3954      57
      39.8121      59
      40.2492      61
      40.7063      60
      41.1825      61
      41.6773      62
      42.1900      64
      42.7200      64
      43.2666      67
      43.8292      64
      44.4072      66
      45.0000      66
      45.6070      69
      46.2277      65
      46.8615      70
      47.5079      80
      48.1664      74
      48.8365      72
      49.5177      71
      50.2096      73
      50.9117      75
      51.6236      74
      52.3450      75
      53.0754      81
      53.8145      81
      54.5619      81
      55.3173      90
      56.0803      98
      56.8507      92
      57.6281      96
      58.4123      91
      59.2030      87
      60.0000      84
      60.8030      87
      61.6117      75
      61.0328      43
      60.2163      42
      59.4054      44
      58.6003      41
      57.8014      43
      57.0088      46
      56.2228      46
      55.4437      48
      54.6717      48
      53.9073      45
      53.1507      46
      52.4023      45
      51.6624      45
      50.9313      46
      50.2096      47
      49.4975      48
      48.7955      44
      48.1041      44
      47.4236      45
      46.7547      44
      46.0977      43
      45.4533      37
      44.8219      45
      44.2041      43
      43.6005      39
      43.0116      38
      42.4382      38
      41.8808      38
      41.3401      38
      40.8167      36
      40.3113      37
      39.8246      38
      39.3573      38
      38.9102      38
      38.4838      38
      38.0789      40
      37.6962      40
      37.3363      41
      37.0000      41
      36.6879      41
      36.4006      43
      36.1386      47
      35.9026      50
      35.6931      50
      35.5106      47
      35.3553      47
      35.2278      49
      35.1283      49
      35.0571      49
      35.0143      52
      35.0000      52
      35.0143      53
      35.0571      54
      35.1283      54
      35.2278      54
      35.3553      53
      35.5106      52
      35.6931      52
      35.9026      49
      36.1386      54
      36.4006      55
      36.6879      51
      37.0000      51
      37.3363      56
      37.6962      56
      38.0789      56
      38.4838      57
      38.9102      63
      39.3573      62
      39.8246      58
      40.3113      61
      40.8167      61
      41.3401      62
      41.8808      66
      42.4382      68
      43.0116      65
      43.6005      65
      44.2041      66
      44.8219      68
      45.4533      66
      46.0977      69
      46.7547      71
      47.4236      72
      48.1041      68
      48.7955      68
      49.4975      71
      50.2096      72
      50.9313      73
      51.6624      74
      52.4023      80
      53.1507      81
      53.9073      80
      54.6717      91
      55.4437     103
      56.2228      99
      57.0088      98
      57.8014      94
      58.6003      90
      59.4054      82
      60.2163      82
      61.0328      71
      60.4649      44
      59.6406      45
      58.8218      44
      58.0086      40
      57.2014      42
      56.4004      46
      55.6058      46
      54.8179      47
      54.0370      48
      53.2635      44
      52.4976      45
      51.7397      45
      50.9902      44
      50.2494      42
      49.5177      42
      48.7955      43
      48.0833      43
      47.3814      44
      46.6905      45
      46.0109      45
      45.3431      39
      44.6878      37
      44.0454      42
      43.4166      42
      42.8019      40
      42.2019      38
      41.6173      39
      41.0488      39
      40.4969      37
      39.9625      36
      39.4462      36
      38.9487      38
      38.4708      38
      38.0132      38
      37.5766      38
      37.1618      39
      36.7696      39
      36.4006      40
      36.0555      41
      35.7351      41
      35.4401      46
      35.1710      47
      34.9285      49
      34.7131      49
      34.5254      46
      34.3657      46
      34.2345      48
      34.1321      49
      34.0588      51
      34.0147      52
      34.0000      51
      34.0147      52
      34.0588      54
      34.1321      55
      34.2345      54
      34.3657      54
      34.5254      52
      34.7131      51
      34.9285      49
      35.1710      53
      35.4401      51
      35.7351      51
      36.0555      53
      36.4006      56
      36.7696      57
      37.1618      57
      37.5766      57
      38.0132      65
      38.4708      62
      38.9487      54
      39.4462      56
      39.9625      59
      40.4969      61
      41.0488      65
      41.6173      69
      42.2019      64
      42.8019      64
      43.4166      65
      44.0454      67
      44.6878      67
      45.3431      67
      46.0109      64
      46.6905      67
      47.3814      67
      48.0833      61
      48.7955      67
      49.5177      70
      50.2494      72
      50.9902      73
      51.7397      79
      52.4976      81
      53.2635      80
      54.0370      88
      54.8179     103
      55.6058     100
      56.4004     101
      57.2014      95
      58.0086      87
      58.8218      81
      59.6406      75
      60.4649      72
      59.9083      45
      59.0762      45
      58.2495      45
      57.4282      40
      56.6127      41
      55.8032      45
      55.0000      45
      54.2033      47
      53.4135      48
      52.6308      43
      51.8556      44
      51.0882      43
      50.3289      43
      49.5782      42
      48.8365      42
      48.1041      42
      47.3814      45
      46.6690      45
      45.9674      42
      45.2769      41
      44.5982      40
      43.9318      38
      43.2782      40
      42.6380      41
      42.0119      40
      41.4005      38
      40.8044      39
      40.2244      39
      39.6611      38
      39.1152      36
      38.5876      37
      38.0789      39
      37.5899      39
